mydate,y,a,b,c,h
2022-02-01 02:13:13,8.27062,0.0,0.09251784258064516,0.0,
2022-02-01 02:18:13,8.38163,0.0,0.12108887096774193,0.0,
2022-02-01 02:23:13,8.60366,0.0,0.2960888709677419,0.0,
2022-02-01 02:28:13,8.54815,0.0,0.44608887096774197,0.0,
2022-02-01 02:33:13,8.32612,0.0,0.37108887096774196,0.0,
2022-02-01 02:38:13,7.93757,0.0,0.12108887096774193,0.0,
2022-02-01 02:43:13,7.82656,0.0,0.09765332258064516,0.0,
2022-02-01 02:48:13,7.66003,0.0,0.06970708,0.0,
2022-02-01 02:53:13,7.32699,0.0,0.09730472,0.0,
2022-02-01 02:58:13,6.88293,0.0,0.0736011,0.0,
2022-02-01 03:03:13,6.6609,0.0,0.01,0.0,
2022-02-01 03:08:13,6.77191,0.0,0.0,0.0,
2022-02-01 03:13:13,6.6609,0.0,0.02976084,0.0,
2022-02-01 03:18:13,6.54988,0.0,0.08995546909090908,0.0,
2022-02-01 03:23:13,6.32785,0.0,0.1168581818181818,0.0,
2022-02-01 03:28:13,6.16133,0.0,0.10011490909090909,0.0,
2022-02-01 03:33:13,6.05032,0.0,0.044798899999999996,0.0,
2022-02-01 03:38:13,6.21684,0.0,0.09959575714285715,0.0,
2022-02-01 03:43:13,6.21684,0.0,0.12466142857142858,0.0,
2022-02-01 03:48:13,6.16133,0.0,0.12466142857142858,0.0,
2022-02-01 03:53:13,6.10582,0.0,0.12466142857142858,0.0,
2022-02-01 03:58:13,5.88379,0.0,0.12466142857142858,0.0,
2022-02-01 04:03:13,5.88379,0.0,0.12466142857142858,0.0,
2022-02-01 04:08:13,6.05032,0.0,0.12466142857142858,0.0,
2022-02-01 04:13:13,6.05032,0.0,0.12466142857142858,0.0,
2022-02-01 04:18:13,5.99481,0.0,0.12466142857142858,0.0,
2022-02-01 04:23:13,5.88379,0.0,0.12466142857142858,0.0,
2022-02-01 04:28:13,5.88379,0.0,0.12466142857142858,0.0,
2022-02-01 04:33:13,5.88379,0.0,0.12466142857142858,0.0,
2022-02-01 04:38:13,5.71727,0.0,0.12466142857142858,0.0,
2022-02-01 04:43:13,5.49524,0.0,0.12466142857142858,0.0,
2022-02-01 04:48:13,5.55075,0.0,0.04986457142857143,0.0,
2022-02-01 04:53:13,5.32872,0.0,0.0629425,0.0,
2022-02-01 04:58:13,5.1622,0.0,0.0629425,0.0,
2022-02-01 05:03:13,4.94017,0.0,0.0,0.0,
2022-02-01 05:08:13,5.10669,0.0,0.0,0.0,
2022-02-01 05:13:13,4.99567,0.0,0.06846190909090909,0.0,
2022-02-01 05:18:13,4.94017,0.0,0.11410318181818181,0.0,
2022-02-01 05:23:13,4.77364,0.0,0.06846190909090909,0.0,
2022-02-01 05:28:13,4.60712,0.0,0.0,0.0,
2022-02-01 05:33:13,4.4406,0.0,0.0,0.0,
2022-02-01 05:38:13,4.4406,0.0,0.0,0.0,
2022-02-01 05:43:13,4.49611,0.0,0.0725834,0.0,
2022-02-01 05:48:13,4.77364,0.0,0.12097233333333333,0.0,
2022-02-01 05:53:13,4.77364,0.0,0.12097233333333333,0.0,
2022-02-01 05:58:13,4.82915,0.0,0.12716699784946237,0.0,
2022-02-01 06:03:13,4.82915,0.0,0.09847258064516129,0.0,
2022-02-01 06:08:13,4.88466,0.0,0.09847258064516129,0.0,
2022-02-01 06:13:13,4.88466,0.0,0.09847258064516129,0.0,
2022-02-01 06:18:13,4.88466,0.0,0.09847258064516129,0.0,
2022-02-01 06:23:13,4.66263,0.0,0.09847258064516129,0.0,
2022-02-01 06:28:13,4.55161,0.0,0.03938903225806452,0.0,
2022-02-01 06:33:13,4.49611,0.0,0.0,0.0,
2022-02-01 06:38:13,4.4406,0.0,0.0,0.0,
2022-02-01 06:43:13,4.38509,0.0,0.0,0.0,
2022-02-01 06:48:13,4.38509,0.0,0.0,0.0,
2022-02-01 06:53:13,4.38509,0.0,0.05723857142857143,0.0,
2022-02-01 06:58:13,4.38509,0.0,0.09539761904761905,0.0,
2022-02-01 07:03:13,4.38509,0.0,0.09539761904761905,0.0,
2022-02-01 07:08:13,4.32958,0.0,0.09539761904761905,0.0,
2022-02-01 07:13:13,4.27408,0.0,0.05723857142857143,0.0,
2022-02-01 07:18:13,4.21857,0.0,0.0,0.0,
2022-02-01 07:23:13,4.16306,0.0,0.0,0.0,
2022-02-01 07:28:13,4.10755,0.0,0.0,0.0,
2022-02-01 07:33:13,4.16306,0.0,0.0,0.0,
2022-02-01 07:38:13,4.05205,0.0,0.050399,0.0,
2022-02-01 07:43:13,4.10755,0.0,0.050399,0.0,
2022-02-01 07:48:13,4.16306,0.0,0.054777545454545454,0.0,
2022-02-01 07:53:13,3.99654,0.0,0.09129590909090908,0.0,
2022-02-01 07:58:13,4.16306,0.0,0.054777545454545454,0.0,
2022-02-01 08:03:13,4.27408,0.0,0.058743000000000004,0.0,
2022-02-01 08:08:13,4.32958,0.0,0.097905,0.0,
2022-02-01 08:13:13,4.38509,0.0,0.097905,0.0,
2022-02-01 08:18:13,4.4406,0.0,0.097905,0.0,
2022-02-01 08:23:13,4.55161,0.0,0.097905,0.0,
2022-02-01 08:28:13,4.71814,0.0,0.097905,0.0,
2022-02-01 08:33:13,4.77364,0.0,0.097905,0.0,
2022-02-01 08:38:13,4.66263,0.0,0.097905,0.0,
2022-02-01 08:43:13,4.55161,0.0,0.097905,0.0,
2022-02-01 08:48:13,4.38509,0.0,0.058743000000000004,0.0,
2022-02-01 08:53:13,4.21857,0.0,0.0,0.0,
2022-02-01 08:58:13,4.27408,0.0,0.0,0.0,
2022-02-01 09:03:13,4.16306,0.0,0.037575375,0.0,
2022-02-01 09:08:13,4.21857,0.0,0.062625625,0.0,
2022-02-01 09:13:13,4.05205,0.0,0.062625625,0.0,
2022-02-01 09:18:13,4.16306,0.0,0.037575375,0.0,
2022-02-01 09:23:13,4.49611,0.0,0.03906248780487805,0.0,
2022-02-01 09:28:13,4.60712,0.0,0.06510414634146341,0.0,
2022-02-01 09:33:13,4.77364,0.0,0.3651041463414634,0.0,
2022-02-01 09:38:13,4.82915,0.0,0.26510414634146345,0.0,
2022-02-01 09:43:13,5.05118,0.0,0.19010414634146341,0.0,
2022-02-01 09:48:13,5.10669,0.0,0.19010414634146341,0.0,
2022-02-01 09:53:13,5.05118,0.0,0.16510414634146342,0.0,
2022-02-01 09:58:13,4.88466,40.0,4.065104146341463,40.0,
2022-02-01 10:03:13,4.71814,0.0,0.03906248780487805,0.0,
2022-02-01 10:08:13,4.66263,0.0,0.0,0.0,
2022-02-01 10:13:13,5.05118,0.0,0.0,0.0,
2022-02-01 10:18:13,5.88379,0.0,0.0,0.0,
2022-02-01 10:23:13,7.21597,0.0,0.0,0.0,
2022-02-01 10:28:13,7.60453,0.0,0.036505363636363634,0.0,
2022-02-01 10:33:13,7.82656,0.0,0.060842272727272724,0.0,
2022-02-01 10:38:13,7.71554,0.0,0.036505363636363634,0.0,
2022-02-01 10:43:13,7.60453,0.0,0.0,0.0,
2022-02-01 10:48:13,7.438,0.0,0.0,0.0,
2022-02-01 10:53:13,7.71554,0.0,0.0,0.0,
2022-02-01 10:58:13,7.71554,0.0,0.0,0.0,
2022-02-01 11:03:13,7.99308,0.0,0.01488,0.0,
2022-02-01 11:08:13,8.1596,0.0,0.046426181818181825,0.0,
2022-02-01 11:13:13,8.04859,0.0,0.06084363636363637,0.0,
2022-02-01 11:18:13,7.99308,0.0,0.049006181818181824,0.0,
2022-02-01 11:23:13,7.88206,0.0,0.025,0.0,
2022-02-01 11:28:13,7.77105,0.0,0.025,0.0,
2022-02-01 11:33:13,7.71554,0.0,0.0273809,0.0,
2022-02-01 11:38:13,7.438,0.0,0.0434722,0.0,
2022-02-01 11:43:13,7.438,0.0,0.04843388,0.0,
2022-02-01 11:48:13,7.438,0.0,0.04645852,0.0,
2022-02-01 11:53:13,7.16047,0.0,0.060895000000000005,0.0,
2022-02-01 11:58:13,6.88293,0.0,0.049037000000000004,0.0,
2022-02-01 12:03:13,6.88293,0.0,0.0125,0.0,
2022-02-01 12:08:13,6.93844,0.0,0.039956040000000005,0.0,
2022-02-01 12:13:13,6.88293,0.0,0.06659340000000001,0.0,
2022-02-01 12:18:13,6.77191,0.0,0.06659340000000001,0.0,
2022-02-01 12:23:13,6.6609,0.0,0.06659340000000001,0.0,
2022-02-01 12:28:13,6.38336,0.0,0.06659340000000001,0.0,
2022-02-01 12:33:13,6.10582,0.0,0.026637360000000002,0.0,
2022-02-01 12:38:13,5.88379,0.0,0.0,0.0,
2022-02-01 12:43:13,5.99481,0.0,0.0,0.0,
2022-02-01 12:48:13,5.88379,0.0,0.038066699999999995,0.0,
2022-02-01 12:53:13,5.88379,10.0,1.0634445,10.0,
2022-02-01 12:58:13,5.71727,0.0,0.0891828909090909,0.0,
2022-02-01 13:03:13,5.43973,0.0,0.07975636363636364,0.0,
2022-02-01 13:08:13,5.60626,0.0,0.031902545454545454,0.0,
2022-02-01 13:13:13,5.71727,0.0,0.04910836363636363,0.0,
2022-02-01 13:18:13,5.99481,0.0,0.08184727272727273,0.0,
2022-02-01 13:23:13,6.16133,0.0,0.08184727272727273,0.0,
2022-02-01 13:28:13,6.16133,0.0,0.08184727272727273,0.0,
2022-02-01 13:33:13,6.21684,30.0,2.0654778181818183,30.0,
2022-02-01 13:38:13,6.27235,0.0,0.0,0.0,
2022-02-01 13:43:13,6.38336,0.0,0.0,0.0,
2022-02-01 13:48:13,6.32785,0.0,0.0,0.0,
2022-02-01 13:53:13,6.54988,0.8605,0.0,0.0,
2022-02-01 13:58:13,7.04945,3.9005,0.0,0.0,
2022-02-01 14:03:13,7.60453,0.524,0.015,0.0,56.83095
2022-02-01 14:08:13,8.60366,6.187,0.0334375,0.0,55.0
2022-02-01 14:13:13,8.8812,4.314,0.1140625,0.0,
2022-02-01 14:18:13,9.21424,41.09723809523809,0.0390625,0.0,72.41463414634147
2022-02-01 14:23:13,9.38077,60.431797619047614,0.0359375,0.0,75.32786885245902
2022-02-01 14:28:13,9.43627,59.10079761904762,0.025,0.0,75.33333333333333
2022-02-01 14:33:13,9.54729,44.89379761904762,0.0125,0.0,75.75
2022-02-01 14:38:13,9.38077,62.431797619047614,0.015,0.0,75.2542372881356
2022-02-01 14:43:13,8.99221,64.23079761904762,0.01,0.0,80.78688524590164
2022-02-01 14:48:13,8.93671,55.858797619047614,0.0,0.0,77.83050847457628
2022-02-01 14:53:13,8.99221,54.36279761904762,0.0,0.0,76.76666666666667
2022-02-01 14:58:13,9.04772,57.321797619047615,0.024,0.0,81.6
2022-02-01 15:03:13,8.93671,57.92379761904762,0.04,0.0,83.36666666666666
2022-02-01 15:08:13,8.99221,56.38779761904762,0.04,0.0,79.36065573770492
2022-02-01 15:13:13,8.93671,55.452797619047615,0.04,0.0,76.1864406779661
2022-02-01 15:18:13,8.77018,60.260797619047615,0.04,0.0,81.47540983606558
2022-02-01 15:23:13,8.93671,54.15579761904762,0.039768775,0.0,77.51666666666667
2022-02-01 15:28:13,8.99221,46.729797619047616,0.039614624999999994,0.0,71.11864406779661
2022-02-01 15:33:13,9.10323,49.89079761904762,0.046458049999999994,0.0,71.48333333333333
2022-02-01 15:38:13,8.8812,55.38779761904762,0.41455003,0.0,76.04918032786885
2022-02-01 15:43:13,8.77018,15.3355,0.18297280000000002,0.0,73.08888888888889
2022-02-01 15:48:13,8.43714,15.8675,0.08297280000000001,0.0,89.0
2022-02-01 15:53:13,8.10409,27.178,0.08297280000000001,0.0,89.5
2022-02-01 15:58:13,7.49351,18.7885,0.08297280000000001,0.0,96.0
2022-02-01 16:03:13,6.6609,20.055,0.03318912,0.0,79.0
2022-02-01 16:08:13,5.9393,7.011,0.0,0.0,
2022-02-01 16:13:13,5.38423,2.2395,0.0,0.0,60.7115
2022-02-01 16:18:13,5.10669,5.902,0.0,0.0,
2022-02-01 16:23:13,4.94017,3.509,0.0,0.0,63.0
2022-02-01 16:28:13,4.88466,11.2145,0.0,10.0,
2022-02-01 16:33:13,4.88466,1.6595,0.0,0.0,64.5
2022-02-01 16:38:13,4.94017,1.4075,0.0,0.0,67.0
2022-02-01 16:43:13,5.10669,0.9565,0.0483888,0.0,63.0
2022-02-01 16:48:13,5.60626,0.77,0.355648,0.0,
2022-02-01 16:53:13,6.16133,0.479,0.380648,0.0,58.5
2022-02-01 16:58:13,6.71641,1.969,0.35246595,0.0,57.0
2022-02-01 17:03:13,7.16047,6.2885,0.2815084375,0.0,66.0
2022-02-01 17:08:13,7.21597,2.586,0.1815084375,0.0,64.0
2022-02-01 17:13:13,7.49351,2.254,0.022603375,0.0,71.0
2022-02-01 17:18:13,7.60453,2.955,0.0,0.0,67.0
2022-02-01 17:23:13,7.49351,2.8775,0.23290850000000002,0.0,78.0
2022-02-01 17:28:13,7.438,3.451,0.0548475,0.0,69.0
2022-02-01 17:33:13,7.10496,3.887,0.0548475,0.0,72.0
2022-02-01 17:38:13,6.88293,2.226,0.0329085,0.0,67.0
2022-02-01 17:43:13,6.82742,2.412,0.0,0.0,77.0
2022-02-01 17:48:13,6.54988,7.112,0.029341850000000003,0.0,75.0
2022-02-01 17:53:13,6.32785,3.3125,0.029341850000000003,0.0,70.0
2022-02-01 17:58:13,6.16133,3.3575,0.0,0.0,
2022-02-01 18:03:13,5.99481,3.277,0.0,0.0,
2022-02-01 18:08:13,5.88379,2.4805,0.0,0.0,77.0
2022-02-01 18:13:13,5.71727,3.74,0.0,0.0,72.0
2022-02-01 18:18:13,5.60626,6.598,0.0,0.0,58.0
2022-02-01 18:23:13,5.49524,2.8155,0.0,0.0,65.0
2022-02-01 18:28:13,5.38423,1.14,0.0,0.0,57.0
2022-02-01 18:33:13,5.43973,3.675,0.0,0.0,54.0
2022-02-01 18:38:13,5.49524,2.582,0.034125,0.0,62.0
2022-02-01 18:43:13,5.43973,2.0745,0.056874999999999995,0.0,67.0
2022-02-01 18:48:13,5.38423,2.8965,0.056874999999999995,0.0,61.0
2022-02-01 18:53:13,5.32872,2.2385,0.056874999999999995,0.0,62.0
2022-02-01 18:58:13,5.27321,1.9255,0.08657433333333334,0.0,
2022-02-01 19:03:13,5.32872,2.34,0.07978041666666666,0.0,60.0
2022-02-01 19:08:13,5.38423,1.01,0.54786825,0.0,61.0
2022-02-01 19:13:13,5.49524,0.0,0.0,0.0,
2022-02-01 19:18:13,5.9393,0.0,0.0,0.0,
2022-02-01 19:23:13,6.77191,0.0,0.0,0.0,
2022-02-01 19:28:13,7.10496,0.0,0.0,0.0,
2022-02-01 19:33:13,6.71641,0.0,0.0,0.0,
2022-02-01 19:38:13,6.16133,0.0,0.0,0.0,
2022-02-01 19:43:13,6.10582,0.0,0.0,0.0,
2022-02-01 19:48:13,6.43887,0.0,0.0,0.0,
2022-02-01 19:53:13,6.43887,0.0,0.0,0.0,
2022-02-01 19:58:13,5.38423,0.0,0.0,0.0,
2022-02-01 20:03:13,5.43973,0.0,0.0,0.0,
2022-02-01 20:08:13,5.60626,0.0,0.0,0.0,
2022-02-01 20:13:13,5.49524,0.0,0.0,0.0,
2022-02-01 20:18:13,5.88379,0.0,0.0,0.0,
2022-02-01 20:23:13,5.77278,1.006,1.7854638,0.0,
2022-02-01 20:28:13,5.49524,4.927,0.0654638,0.0,57.0
2022-02-01 20:33:13,5.10669,2.677,0.02,0.0,57.0
2022-02-01 20:38:13,4.88466,2.4210000000000003,0.0,0.0,63.0
2022-02-01 20:43:13,4.71814,17.6625,1.0,15.0,72.0
2022-02-01 20:48:13,4.55161,3.3035,0.0,0.0,
2022-02-01 20:53:13,4.49611,2.4985,0.0,0.0,68.0
2022-02-01 20:58:13,4.49611,2.9685,0.0,0.0,
2022-02-01 21:03:13,4.71814,3.5185,0.0,0.0,70.0
2022-02-01 21:08:13,5.1622,2.5245,3.75,0.0,
2022-02-01 21:13:13,5.71727,2.3505,1.25,0.0,83.0
2022-02-01 21:18:13,6.05032,2.873,0.0,0.0,74.0
2022-02-01 21:23:13,6.05032,1.629,0.0,0.0,
2022-02-01 21:28:13,6.16133,42.772,1.5,40.0,71.0
2022-02-01 21:33:13,6.16133,4.496,0.0,0.0,64.0
2022-02-01 21:38:13,6.38336,1.994,0.0125,0.0,72.0
2022-02-01 21:43:13,7.16047,2.152,0.0125,0.0,70.0
2022-02-01 21:48:13,7.71554,1.653,0.056999999999999995,0.0,73.0
2022-02-01 21:53:13,8.21511,1.7095,0.095,0.0,64.0
2022-02-01 21:58:13,8.60366,0.522,0.12096072727272728,0.0,65.0
2022-02-01 22:03:13,8.8812,1.5545,0.10370090909090911,0.0,67.0
2022-02-01 22:08:13,9.43627,4.2905,0.07127540363636364,0.0,
2022-02-01 22:13:13,9.49178,4.616,0.07915345090909091,0.0,67.0
2022-02-01 22:18:13,9.43627,13.036,1.0738168181818182,10.0,
2022-02-01 22:23:13,9.43627,1.0070000000000001,1.0467900909090908,0.0,64.0
2022-02-01 22:28:13,9.32526,1.458,0.025,0.0,67.0
2022-02-01 22:33:13,9.10323,0.508,0.042499999999999996,0.0,63.0
2022-02-01 22:38:13,8.99221,1.141,0.0325,0.0,66.0
2022-02-01 22:43:13,8.82569,0.11,0.0375,0.0,65.0
2022-02-01 22:48:13,9.21424,2.484,0.06999999999999999,0.0,
2022-02-01 22:53:13,9.43627,1.0270000000000001,0.11076923076923076,0.0,60.5
2022-02-01 22:58:13,9.43627,1.08,0.33461538461538465,0.0,58.0
2022-02-01 23:03:13,9.49178,4.754,0.1346153846153846,0.0,
2022-02-01 23:08:13,9.6583,1.429,0.1346153846153846,0.0,60.0
2022-02-01 23:13:13,9.76932,0.0,0.1346153846153846,0.0,
2022-02-01 23:18:13,9.6583,0.0,0.16176923076923078,0.0,
2022-02-01 23:23:13,9.32526,0.0,0.135,0.0,
2022-02-01 23:28:13,9.15874,0.0,0.135,0.0,
2022-02-01 23:33:13,9.21424,0.0,0.135,0.0,
2022-02-01 23:38:13,9.43627,0.0,0.135,0.0,
2022-02-01 23:43:13,9.71381,0.0,0.6347692307692309,0.0,
2022-02-01 23:48:13,9.99135,0.0,0.7846153846153847,0.0,
2022-02-01 23:53:13,10.2689,0.0,0.8096153846153847,0.0,
2022-02-01 23:58:13,10.4909,0.0,0.8096153846153847,0.0,
2022-02-02 00:03:13,10.6019,0.0,0.7596153846153847,0.0,
2022-02-02 00:08:13,10.7685,0.0,0.6557692307692308,0.0,
2022-02-02 00:13:13,10.6574,0.0,0.6,0.0,
2022-02-02 00:18:13,10.3244,0.0,0.3,0.0,
2022-02-02 00:23:13,10.1024,0.0,0.1125,0.0,
2022-02-02 00:28:13,10.0469,0.0,0.0675,0.0,
2022-02-02 00:33:13,9.76932,0.0,0.08249999999999999,0.0,
2022-02-02 00:38:13,9.6583,0.0,0.08733175,0.0,
2022-02-02 00:43:13,9.43627,0.0,0.05483175,0.0,
2022-02-02 00:48:13,9.43627,0.0,0.0950612,0.0,
2022-02-02 00:53:13,9.38077,0.0,0.125102,0.0,
2022-02-02 00:58:13,9.15874,0.0,0.3499048,0.0,
2022-02-02 01:03:13,9.26975,0.0,0.14633329411764706,0.0,
2022-02-02 01:08:13,9.32526,0.0,0.43566882352941183,0.0,
2022-02-02 01:13:13,9.26975,0.0,0.5606688235294118,0.0,
2022-02-02 01:18:13,9.26975,0.0,0.4042130588235294,0.0,
2022-02-02 01:23:13,9.26975,0.0,0.14856814285714287,0.0,
2022-02-02 01:28:13,9.21424,0.0,0.24422357142857143,0.0,
2022-02-02 01:33:13,9.04772,0.0,0.11922357142857144,0.0,
2022-02-02 01:38:13,8.60366,0.0,0.11922357142857144,0.0,
2022-02-02 01:43:13,8.60366,0.0,0.10125184285714287,0.0,
2022-02-02 01:48:13,8.32612,0.0,0.08826743636363636,0.0,
2022-02-02 01:53:13,8.10409,0.0,0.11409272727272728,0.0,
2022-02-02 01:58:13,7.99308,0.0,0.09822919636363638,0.0,
2022-02-02 02:03:13,7.88206,0.0,0.09372730086956521,0.0,
2022-02-02 02:08:13,7.88206,0.0,0.1231304347826087,0.0,
2022-02-02 02:13:13,7.77105,0.0,0.1231304347826087,0.0,
2022-02-02 02:18:13,7.77105,0.0,0.1231304347826087,0.0,
2022-02-02 02:23:13,7.82656,0.0,0.2481304347826087,0.0,
2022-02-02 02:28:13,7.66003,0.0,0.3231304347826087,0.0,
2022-02-02 02:33:13,7.49351,0.0,0.1231304347826087,0.0,
2022-02-02 02:38:13,7.32699,0.0,0.1231304347826087,0.0,
2022-02-02 02:43:13,7.16047,0.0,0.1231304347826087,0.0,
2022-02-02 02:48:13,7.21597,0.0,0.08876966086956521,0.0,
2022-02-02 02:53:13,7.21597,0.0,0.0774276,0.0,
2022-02-02 02:58:13,7.32699,0.0,0.14434084507042255,0.0,
2022-02-02 03:03:13,7.3825,0.0,0.12417605633802817,0.0,
2022-02-02 03:08:13,7.49351,0.0,0.29917605633802813,0.0,
2022-02-02 03:13:13,7.3825,0.0,0.29917605633802813,0.0,
2022-02-02 03:18:13,7.3825,0.0,0.12417605633802817,0.0,
2022-02-02 03:23:13,7.49351,0.0,0.12417605633802817,0.0,
2022-02-02 03:28:13,7.60453,0.0,0.29917605633802813,0.0,
2022-02-02 03:33:13,7.77105,0.0,0.32417605633802815,0.0,
2022-02-02 03:38:13,7.60453,0.0,0.32417605633802815,0.0,
2022-02-02 03:43:13,7.49351,0.0,0.12417605633802817,0.0,
2022-02-02 03:48:13,7.3825,0.0,0.12417605633802817,0.0,
2022-02-02 03:53:13,7.3825,0.0,0.12417605633802817,0.0,
2022-02-02 03:58:13,7.32699,0.0,0.12417605633802817,0.0,
2022-02-02 04:03:13,7.10496,0.0,0.12417605633802817,0.0,
2022-02-02 04:08:13,7.16047,0.0,0.07946666253521127,0.0,
2022-02-02 04:13:13,7.21597,0.0,0.09412462511627907,0.0,
2022-02-02 04:18:13,7.27148,0.0,0.12376744186046512,0.0,
2022-02-02 04:23:13,7.16047,0.0,0.12376744186046512,0.0,
2022-02-02 04:28:13,7.16047,0.0,0.12376744186046512,0.0,
2022-02-02 04:33:13,7.16047,0.0,0.12376744186046512,0.0,
2022-02-02 04:38:13,7.21597,0.0,0.12376744186046512,0.0,
2022-02-02 04:43:13,6.93844,0.0,0.2987674418604651,0.0,
2022-02-02 04:48:13,6.77191,0.0,0.12376744186046512,0.0,
2022-02-02 04:53:13,6.49438,0.0,0.12376744186046512,0.0,
2022-02-02 04:58:13,6.43887,0.0,0.015,0.0,
2022-02-02 05:03:13,6.82742,0.0,0.03980968,0.0,
2022-02-02 05:08:13,6.93844,0.0,0.26914832,0.0,
2022-02-02 05:13:13,6.82742,0.0,0.32379199999999997,0.0,
2022-02-02 05:18:13,6.88293,0.0,0.123792,0.0,
2022-02-02 05:23:13,6.99394,0.0,0.123792,0.0,
2022-02-02 05:28:13,7.04945,0.0,0.248792,0.0,
2022-02-02 05:33:13,7.10496,0.0,0.29879199999999995,0.0,
2022-02-02 05:38:13,7.04945,0.0,0.123792,0.0,
2022-02-02 05:43:13,6.93844,0.0,0.123792,0.0,
2022-02-02 05:48:13,6.99394,0.0,0.123792,0.0,
2022-02-02 05:53:13,6.88293,0.0,0.123792,0.0,
2022-02-02 05:58:13,6.99394,0.0,0.12715155,0.0,
2022-02-02 06:03:13,6.71641,0.0,0.0970434375,0.0,
2022-02-02 06:08:13,6.71641,0.0,0.0970434375,0.0,
2022-02-02 06:13:13,6.54988,0.0,0.068817375,0.0,
2022-02-02 06:18:13,6.32785,0.0,0.05,0.0,
2022-02-02 06:23:13,6.10582,0.0,0.0325,0.0,
2022-02-02 06:28:13,5.88379,0.0,0.0125,0.0,
2022-02-02 06:33:13,5.82829,0.0,0.0,0.0,
2022-02-02 06:38:13,6.10582,0.0,0.0,0.0,
2022-02-02 06:43:13,6.05032,0.0,0.05954079207920791,0.0,
2022-02-02 06:48:13,5.77278,0.0,0.09923465346534653,0.0,
2022-02-02 06:53:13,5.71727,0.0,0.09923465346534653,0.0,
2022-02-02 06:58:13,5.99481,0.0,0.09923465346534653,0.0,
2022-02-02 07:03:13,5.99481,0.0,0.22423465346534655,0.0,
2022-02-02 07:08:13,6.05032,0.0,0.22423465346534655,0.0,
2022-02-02 07:13:13,5.99481,0.0,0.09923465346534653,0.0,
2022-02-02 07:18:13,5.9393,0.0,0.09923465346534653,0.0,
2022-02-02 07:23:13,5.9393,0.0,0.09923465346534653,0.0,
2022-02-02 07:28:13,6.10582,0.0,0.09923465346534653,0.0,
2022-02-02 07:33:13,6.16133,0.0,0.09923465346534653,0.0,
2022-02-02 07:38:13,6.16133,0.0,0.09923465346534653,0.0,
2022-02-02 07:43:13,6.27235,0.0,0.09923465346534653,0.0,
2022-02-02 07:48:13,6.27235,0.0,0.09923465346534653,0.0,
2022-02-02 07:53:13,6.10582,0.0,0.09923465346534653,0.0,
2022-02-02 07:58:13,6.27235,0.0,0.09923465346534653,0.0,
2022-02-02 08:03:13,6.49438,0.0,0.09923465346534653,0.0,
2022-02-02 08:08:13,6.27235,0.0,0.3242346534653465,0.0,
2022-02-02 08:13:13,5.88379,0.0,0.09923465346534653,0.0,
2022-02-02 08:18:13,5.9393,0.0,0.12423465346534653,0.0,
2022-02-02 08:23:13,5.82829,0.0,0.10412637207920791,0.0,
2022-02-02 08:28:13,5.71727,0.0,0.1845359018181818,0.0,
2022-02-02 08:33:13,5.55075,0.0,0.11635363636363635,0.0,
2022-02-02 08:38:13,5.38423,45.0,1.2207212727272727,45.0,
2022-02-02 08:43:13,5.32872,0.0,3.4431818181818183,0.0,
2022-02-02 08:48:13,5.27321,0.0,0.04090909090909091,0.0,
2022-02-02 08:53:13,5.32872,0.0,0.0,0.0,
2022-02-02 08:58:13,5.38423,0.0,0.0,0.0,
2022-02-02 09:03:13,5.71727,0.0,0.0,0.0,
